company_code,company_name,board,field_name,proxy_plausible,strict_label,reason,evidence_sentence,page,source_url,audit_mode
301228,实朴检测,chinext,revenue_by_region,True,usable,2 data rows with numerics,"分地区 国内 442,106,672.28 320,311,210.87 27.55% 18.26% 7.74% 7.08% 分销售模式 直销 442,106,672.28 320,311,210.87 27.55% 18.26% 7.74% 7.08% 公司主营业务数据统计口径在报告期发生调整的情况下，公司最近1 年按报告期末口径调整后的主营业务数据 □适用不适用 （3）公司实物销售收入是否…",21,http://static.cninfo.com.cn/finalpage/2025-04-24/1223242391.PDF,automated
301228,实朴检测,chinext,top_customers,True,usable,top-N keyword in evidence with ratio/amount,前五名客户合计销售金额（元）,22,http://static.cninfo.com.cn/finalpage/2025-04-24/1223242391.PDF,automated
301228,实朴检测,chinext,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商合计采购金额（元）,22,http://static.cninfo.com.cn/finalpage/2025-04-24/1223242391.PDF,automated
301228,实朴检测,chinext,rnd_investment,True,usable,total R&D label '研发投入金额' amount>=100000,研发投入金额（元）,25,http://static.cninfo.com.cn/finalpage/2025-04-24/1223242391.PDF,automated
301228,实朴检测,chinext,mda,True,usable,substantive in-region snippet (len=320),管理层讨论与分析 一、报告期内公司所处行业情况 （一）公司所处行业基本情况 公司提供第三方检测技术服务，根据证监会发布的《上市公司行业统计分类与代码》，公司所属行业分类为“M 科 学研究和技术服务业”中的“74 专业技术服务业”。根据国家统计局发布的《国民经济行业分类（GB/T4754-2017）》， 公司所属行业为“M 科学研究和技术服务业”中的“74 专业技术服务业”。 （二）公司所处行业发…,12,http://static.cninfo.com.cn/finalpage/2025-04-24/1223242391.PDF,automated
301330,熵基科技,chinext,main_business_segments,True,usable,substantive in-region snippet (len=315),报告期内公司从事的主要业务 （一）公司主营业务和主要产品的基本情况 1、公司业务概述 （1）公司整体业务概述 作为一家国际化的创新企业，公司长期专注于智慧空间、智慧办公、数字身份认证及智慧商业领域，专业向相关领域 提供具备物体目标检测、身份识别与验证功能的智能终端、行业应用软件与平台。在智能时代迅猛发展的大背景下，公司 以强大的AI 认知技术作为核心驱动力，正式发布了全新的使命与愿景。基于此，公…,15,http://static.cninfo.com.cn/finalpage/2025-04-23/1223214168.PDF,automated
301330,熵基科技,chinext,revenue_by_segment,True,usable,6 data rows with numerics,"分行业 分产品 智慧办公 303,727,652.09 98,325,792.77 67.63% -8.40% -23.51% 6.40% 其中：考勤产品 196,489,609.05 82,270,922.46 58.13% -15.47% -24.43% 4.96% 其他产品 107,238,043.04 16,054,870.31 85.03% 8.18% -18.47% 4.89% 智慧…",47,http://static.cninfo.com.cn/finalpage/2025-04-23/1223214168.PDF,automated
301330,熵基科技,chinext,revenue_by_region,True,usable,5 data rows with numerics,"分地区 境内销售 578,972,159.13 395,644,140.04 31.66% -10.06% -10.60% 0.41% 境外销售 1,412,228,232.62 612,598,505.95 56.62% 6.46% 8.96% -1.00% 分销售模式 经销 1,375,597,572.70 763,784,945.17 44.48% 2.05% 2.35% -0.16% 直…",47,http://static.cninfo.com.cn/finalpage/2025-04-23/1223214168.PDF,automated
301330,熵基科技,chinext,top_customers,True,usable,top-N keyword in evidence with ratio/amount,前五名客户合计销售金额（元）,49,http://static.cninfo.com.cn/finalpage/2025-04-23/1223214168.PDF,automated
301330,熵基科技,chinext,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商合计采购金额（元）,49,http://static.cninfo.com.cn/finalpage/2025-04-23/1223214168.PDF,automated
301330,熵基科技,chinext,rnd_investment,True,usable,total R&D label '研发投入金额' amount>=100000,研发投入金额（元）,58,http://static.cninfo.com.cn/finalpage/2025-04-23/1223214168.PDF,automated
301330,熵基科技,chinext,mda,True,usable,substantive in-region snippet (len=165),管理层讨论与分析之十一、公司未来发展的展望（三）公司面临的风险和应对,3,http://static.cninfo.com.cn/finalpage/2025-04-23/1223214168.PDF,automated
301626,苏州天脉,chinext,main_business_segments,True,usable,substantive in-region snippet (len=320),报告期内公司从事的主要业务 （一）公司主要业务 公司自成立以来，始终专注于导热散热产品的研究与应用，致力于成为业内领先的热管理整体解决 方案提供商。经过多年的发展和积累，公司在材料配方、加工工艺、产品结构、自动化等多个方面掌握 了自主核心技术，能够为电子行业客户提供精准的导热散热产品及创新的散热解决方案。 公司在导热散热领域具有十余年的丰富经验，凭借优质的产品质量与较高的服务水平，产品大量应 用…,14,http://static.cninfo.com.cn/finalpage/2025-04-23/1223219088.PDF,automated
301626,苏州天脉,chinext,revenue_by_segment,True,usable,5 data rows with numerics,"分行业 电子元件及电子 专用材料制造 942,913,592.50 100.00% 927,867,337.43 100.00% 1.62% 分产品 热管理材料及器 件 927,551,509.96 98.37% 910,606,404.34 98.14% 1.86% 其他 15,362,082.54 1.63% 17,260,933.09 1.86% -11.00% 分地区 境内销售 574,…",18,http://static.cninfo.com.cn/finalpage/2025-04-23/1223219088.PDF,automated
301626,苏州天脉,chinext,revenue_by_region,True,usable,3 data rows with numerics,"分地区 境内销售 574,787,228.73 60.96% 525,552,475.96 56.64% 9.37% 境外销售 368,126,363.77 39.04% 402,314,861.47 43.36% -8.50% 分销售模式 直接销售 942,913,592.50 100.00% 927,867,337.43 100.00% 1.62% （2）占公司营业收入或营业利润10%以上的…",18,http://static.cninfo.com.cn/finalpage/2025-04-23/1223219088.PDF,automated
301626,苏州天脉,chinext,top_customers,True,usable,top-N keyword in evidence with ratio/amount,前五名客户合计销售金额（元）,19,http://static.cninfo.com.cn/finalpage/2025-04-23/1223219088.PDF,automated
301626,苏州天脉,chinext,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商合计采购金额（元）,19,http://static.cninfo.com.cn/finalpage/2025-04-23/1223219088.PDF,automated
301626,苏州天脉,chinext,rnd_investment,True,usable,total R&D label '研发投入金额' amount>=100000,研发投入金额（元）,22,http://static.cninfo.com.cn/finalpage/2025-04-23/1223219088.PDF,automated
301626,苏州天脉,chinext,mda,True,usable,substantive in-region snippet (len=320),管理层讨论与分析 一、报告期内公司所处行业情况 公司主营业务为热管理材料及器件的研发、生产及销售，根据国家统计局发布的《国民经济行业分 类（2017）》及中国上市公司协会发布的《中国上市公司协会上市公司行业统计分类指引》，公司属于 “C39 计算机、通信和其他电子设备制造业”中的“CH398 电子元件及电子专用材料制造”。 热管理材料及器件广泛用于智能手机、计算机、安防监控设备、通讯设备、LED…,11,http://static.cninfo.com.cn/finalpage/2025-04-23/1223219088.PDF,automated
600007,中国国贸,sse_main,main_business_segments,False,partial,status=partial with some content,主营业务成本,153,http://static.cninfo.com.cn/finalpage/2025-04-01/1222974208.PDF,automated
600007,中国国贸,sse_main,revenue_by_segment,False,partial,status=partial,"分行业 营业收入 营业成本 毛利率 (%) 营业收入 比上年 增减(%) 营业成本 比上年 增减(%) 毛利率 比上年 增减(%) 物业租赁 及管理 3,386,264,476 1,149,861,082 66.04% 0.04% 1.12% 下降0.37 个百分点 酒店经营 525,803,470 487,595,044 7.27% -7.59% -6.77% 下降0.82 个百分点",20,http://static.cninfo.com.cn/finalpage/2025-04-01/1222974208.PDF,automated
600007,中国国贸,sse_main,revenue_by_region,False,partial,status=partial,分地区、分销售模式情况,20,http://static.cninfo.com.cn/finalpage/2025-04-01/1222974208.PDF,automated
600007,中国国贸,sse_main,top_customers,True,usable,top-N keyword in evidence with ratio/amount,前五名客户（无公司关联方）的营业收入为3.9 亿元，占年度营业收入,22,http://static.cninfo.com.cn/finalpage/2025-04-01/1222974208.PDF,automated
600007,中国国贸,sse_main,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商（无公司关联方）采购额为0.12 亿元，占年度采购总额的9.5%。,22,http://static.cninfo.com.cn/finalpage/2025-04-01/1222974208.PDF,automated
600007,中国国贸,sse_main,rnd_investment,False,not_found_unverified,status=not_found (unverified by automation),"研发投入 不适用。 5、 现金流 公司现金流量的构成情况详见本报告所附财务报表。 经营活动产生的现金流量中收到其他与经营活动有关的现金增加，主要是收到2022 年度营业中断保险赔偿款1,619 万元。 投资活动产生的现金流量中取得投资收益所收到的现金增加，主要是收到联营企业 派发的现金股利。 筹资活动产生的现金流量中分配股利、利润或偿付利息支付的现金增加，主要是分 配股利支付的现金增加。 (二)…",23,http://static.cninfo.com.cn/finalpage/2025-04-01/1222974208.PDF,automated
600007,中国国贸,sse_main,mda,True,usable,substantive in-region snippet (len=92),管理层讨论与分析”中“资产、负债情况分析”关于截至报告期末主要资产受限情,31,http://static.cninfo.com.cn/finalpage/2025-04-01/1222974208.PDF,automated
600191,华资实业,sse_main,main_business_segments,True,usable,substantive in-region snippet (len=312),主要业务模式,15,http://static.cninfo.com.cn/finalpage/2025-04-01/1222972289.PDF,automated
600191,华资实业,sse_main,revenue_by_segment,True,usable,4 data rows with numerics,主营业务分行业情况,17,http://static.cninfo.com.cn/finalpage/2025-04-01/1222972289.PDF,automated
600191,华资实业,sse_main,revenue_by_region,False,wrong,fails revenue_table_plausible,主营业务分地区情况,17,http://static.cninfo.com.cn/finalpage/2025-04-01/1222972289.PDF,automated
600191,华资实业,sse_main,top_customers,True,usable,top-N keyword in evidence with ratio/amount,"前五名客户销售额17,735.15 万元，占年度销售总额34.76%；",19,http://static.cninfo.com.cn/finalpage/2025-04-01/1222972289.PDF,automated
600191,华资实业,sse_main,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,"前五名供应商采购额22,439.77 万元，占年度采购总额59.10%；",19,http://static.cninfo.com.cn/finalpage/2025-04-01/1222972289.PDF,automated
600191,华资实业,sse_main,rnd_investment,False,not_found_unverified,status=not_found (unverified by automation),"研发费用 经营活动产生的现金流量净额 139,479,173.95 110,126,298.31 26.65 投资活动产生的现金流量净额 -49,669,984.55 -33,521,712.48 不适用",16,http://static.cninfo.com.cn/finalpage/2025-04-01/1222972289.PDF,automated
600191,华资实业,sse_main,mda,True,usable,substantive in-region snippet (len=313),管理层讨论与分析 一、经营情况讨论与分析 2024 年度，公司全员凝心聚力、砥砺前行，以求真务实、创新发展和高效执行为工作指针， 在全力深耕现有业务的同时，科学规划，精心调度，如期建成年产2 万吨黄原胶项目并顺利试产， 公司实业基础得到进一步夯实，多元化经营取得新的突破。2024 年度，公司被内蒙古自治区认定 为首批自治区级“重点民营企业”。报告期内，公司紧紧围绕各项经营目标深化落实，总体经营…,10,http://static.cninfo.com.cn/finalpage/2025-04-01/1222972289.PDF,automated
600217,中再资环,sse_main,main_business_segments,True,usable,substantive in-region snippet (len=320),"主营业务 收入 主营业务 利润 本期净利润 河南公司 10,000.00 73,636.38 47,232.16 38,703.47 4,384.91 2,706.94 河北公司 15,000.00 71,605.86 38,397.94 43,436.50 5,337.95 1,726.65 湖北公司 8,000.00 44,913.89 15,591.65 28,441.17 2,105.9…",23,http://static.cninfo.com.cn/finalpage/2025-04-15/1223096898.PDF,automated
600217,中再资环,sse_main,revenue_by_segment,True,usable,3 data rows with numerics,主营业务分行业、分产品、分地区、分销售模式情况的说明,16,http://static.cninfo.com.cn/finalpage/2025-04-15/1223096898.PDF,automated
600217,中再资环,sse_main,revenue_by_region,True,partial,single data row only,主营业务分地区情况,16,http://static.cninfo.com.cn/finalpage/2025-04-15/1223096898.PDF,automated
600217,中再资环,sse_main,top_customers,True,usable,top-N keyword in evidence with ratio/amount,"前五名客户销售额91,831.85万元，占年度销售总额29.42%；",19,http://static.cninfo.com.cn/finalpage/2025-04-15/1223096898.PDF,automated
600217,中再资环,sse_main,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,"前五名供应商采购额101,789.44万元，占年度采购总额30.24%；",19,http://static.cninfo.com.cn/finalpage/2025-04-15/1223096898.PDF,automated
600217,中再资环,sse_main,rnd_investment,True,usable,total R&D label '研发投入合计' amount>=100000,"研发投入合计 2,012,083.76",19,http://static.cninfo.com.cn/finalpage/2025-04-15/1223096898.PDF,automated
600217,中再资环,sse_main,mda,True,usable,substantive in-region snippet (len=320),管理层讨论与分析 一、经营情况讨论与分析 报告期，国家对废弃电器电子产品回收处理行业政策进行根本性调整，在诸多不确定因素影 响下，公司管理层在董事会的坚强领导下，团结和带领公司全体员工，聚焦主责主业，全力落实 中华全国供销合作总社推动新一轮大规模设备更新和消费品以旧换新“两新”行动工作部署，建 设500 多处标准化、规范化废家电回收联合货场，与各地大型商超卖场对接合作，积极开展“互 联网+回收”…,10,http://static.cninfo.com.cn/finalpage/2025-04-15/1223096898.PDF,automated
600243,*ST海华,sse_main,main_business_segments,False,partial,status=partial with some content,公司主要从事齿轮（箱）、电梯配件等的研发、生产及销售，公司主要产品包括,8,http://static.cninfo.com.cn/finalpage/2025-04-22/1223192291.PDF,automated
600243,*ST海华,sse_main,revenue_by_segment,True,usable,4 data rows with numerics,主营业务分行业、分产品、分地区、分销售模式情况的说明,9,http://static.cninfo.com.cn/finalpage/2025-04-22/1223192291.PDF,automated
600243,*ST海华,sse_main,revenue_by_region,True,usable,2 data rows with numerics,主营业务分地区情况,10,http://static.cninfo.com.cn/finalpage/2025-04-22/1223192291.PDF,automated
600243,*ST海华,sse_main,top_customers,True,usable,top-N keyword in evidence with ratio/amount,"前五名客户销售额18,552.92万元，占年度销售总额78.41%；",12,http://static.cninfo.com.cn/finalpage/2025-04-22/1223192291.PDF,automated
600243,*ST海华,sse_main,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,"前五名供应商采购额9,182.27万元，占年度采购总额37.64%；",12,http://static.cninfo.com.cn/finalpage/2025-04-22/1223192291.PDF,automated
